sample_id,longitude,latitude,year_of_sampling
GF4S20054b,24.7935,59.4399,2014
GF3S04544a,25.799686,61.026764,2019
GF4S21401b,27.4582,59.0771,2013
GF4T470otu,-47.88,-24.6,2018
FMS00536v3,19.623333,43.38722,2014
FMS00442v3,15.688889,46.14528,2014
GF4S17664b,138.81067,35.92239,2014
GF4S19619b,27.04865,58.15738,2013
GF3S01437a,24.10171,58.62038,2012
FMS16BI0597v2,150.686346,-35.14969942,2012
GF4S01208b,114.17215,33.4234,2015
GF4S21867b,14.5283969,50.2005714,2017
S005740,5.263889,51.236111,2009
S001757,22.76667,58.83333,2011
GF4S09323b,-96.58333333,39.0833333,2018
GF4S01963b,-72.1875,42.4836111,2016
FMS16BI1278v2,138.7872783,-34.62678,2016
GF4T206otu,-73.93,11.31,2014
GF3S01432a,24.54918489,59.43495649,2016
GF4T1401otu,12.36,56.02,2014
GF4S17499b,101.9636833,29.55320556,2014
S005914,5.263889,51.236111,2011
FMS9530v2,13.85520157,48.77658873,2011
GF4S19904b,27.32412,58.27423,2011
GF3S01385a,22.8236,58.47449,2013
GF4S21255b,26.82206,58.18111,2020
GF4S17378b,11.06,47.44,2016
FMS16BI1695v2,147.07991,-42.39835,2014
GF3S05708a,16.780021,49.318891,2014
N1887,145.759,-33.3576,
FMS16BI0105v2,135.20189,-12.93256,2013
S000775,23.68405,58.89269,2012
GF3S00696a,-2.97198,37.05358,2014
GF4T1660otu,74.8,35.35,2018
GF4S22124b,-61.44468333,-1.95511666,2015
FMS22909v2,-83.37,46.42,2011
GF4S19667b,26.7497,58.07034,2017
GF4S11441b,-112.6764,60.1323,2015
GF4S02462b,9.244827343,48.39909865,2011
GF4S21701b,26.46058,58.04031,2015
GF4S17596b,94.42694444,29.6497222,2018
FMS20323v2,24.17,61.51,2011
GF4T587otu,27.51,59.06,2013
GF4S19985b,22.65545,58.38859,2012
GF4S17480b,101.9704667,29.56076389,2014
GF4S03301b,101.016,24.533,2015
GF4S10734b,5.777071,52.014828,2016
FMS23385v2,-120.35,50.88,2010
GF4T1412otu,3.86,51.81,2010
GF4S17796b,-83.433849,35.047616,2013
S000802,115.42577,39.95546,2011
GF4S20596b,23.575376,58.58855,2015
GF4S04045b,101.016,24.533,2015
GF4T920otu,51.47,25.4,2018
FMS21789v2,10.238748,51.267749,2012
FMS23064v2,-95.15,31.11,2012
GF3S02088a,111.9333333,33.5,2014
GF4S12614b,126.7282834,33.4780278,2015
GF4T415otu,-61.26,15.5,2018
FMS24727v2,-72.2078598,42.508422,2013
FMS23287v2,-122.61,54.35,2008
FMS25193v2,13.96,62.66,2014
FMS23319v2,-122.61,54.35,2008
S000606,75.2251,13.49556,2013
FMS00625v3,6.027778,52.04861,2014
GF4S03241b,100.167,27.167,2015
GF4T1468otu,74.53,42.53,2015
GF4T1249otu,30.4,-19.22,2013
S009021,17.742322,66.150675,2009
S000500,21.94517,68.22592,2012
S008669,17.819018,65.96866,2009
GF4S20069b,27.519,59.4268,2014
GF3S08511b,20.192281,47.921977,2017
GF4S19635b,26.69756,58.7923,2017
FMS16BI0585v2,150.6583748,-35.12804944,2012
GF4T838otu,119.44,30.34,2012
GF4S19595b,26.92941,58.24941,2013
FMS22796v2,-122.61,54.35,2008
FMS10972v2,27.31,58.25,2012
GF4S03788b,100.167,27.167,2015
GF4S21791b,22.12264,58.26628,2016
FMS25333v2,22.63,66.5,2014
FMSA8F1095v2,-83.5,35,2012
S000851,103.78167,22.35164,2012
GF4S20582b,23.690746,58.686175,2015
GF4T586otu,27.49,59.08,2013
GF4S21954b,26.69961,58.523913,2014
FMSA8F1060v2,-79.85,9.15,2012
GF4S12608b,126.7282834,33.4780278,2015
GF4S14181b,8.716666667,47.05,2014
FMS16BI0561v2,142.08896,-37.84156,2012
FMS17360v2,-111.856829,36.685466,2009
GF4S21477b,27.3643,57.9386,2013
GF3S10228b,11.22,43.15,2017
GF4T892otu,27.05,-22.52,2019
FMS24183v2,5.63,52.25,2012
GF4T710otu,-103.85,20.83,2015
GF4T552otu,42.58,43.12,2015
GF3S01332a,26.63616,58.35759,2016
GF4T1028otu,90.6,30.57,2019
S009285,16.63047943,49.30907172,2013
GF3S10208b,30.21,62.36,2017
GF4S03034b,101.016,24.533,2015
S008962,17.761085,66.141704,2009
FMS00292v3,15.095278,46.18556,2013
FMS02986v3,114.6833333,37.8833333,2016
GF4S03450b,101.016,24.533,2015
GF4S19698b,26.79476,58.1886,2016
GF4S21620b,25.5154,58.476,2015
GF4S21460b,27.3465,57.9374,2013
FMS23175v2,-120.42,50.85,2010
GF4S20060b,27.193,58.0114,2014
FMS11738v2,-61.732651,47.47394,2011
GF4S14335b,16.62821054,49.3174786,2017
GF3S06745a,128.463275,38.032124,2018
GF4S19810b,26.527451,58.092054,2017
GF4T836otu,4.67,8.47,2018
FMS16BI1174v2,149.0076,-35.881,2014
GF4S17677b,138.80277,35.9436,2014
GF4T1107otu,24.15,68.17,2020
GF3S02193a,110.5,31.81666667,2014
GF3S01430a,25.29829695,59.47062971,2016
FMS17235v2,-71.250724,-29.749902,2009
FMS24925v2,14.13,60.96,2014
GF4S21850b,23.77166,59.18386,2018
GF4S21553b,27.01191,58.13621,2013
GF3S05267a,-61.758429,47.472396,2011
N0698,117.91,29.126,2011
GF4S17465b,102.0307639,29.58538333,2014
N1598,8.949862276,55.18478471,2014
FMS24985v2,14.29,61.19,2014
N0819,117.909,29.123,2011
GF4S02633b,13.61799082,53.11062829,2011
FMS26184v2,21.99024,58.26571,2012
FMSA8F1090v2,-83.5,35,2012
GF3S03547a,-83.5077,35.6967,2017
FMS16BI1823v2,150.73618,-33.61565,2015
FMS9560v2,13.8552914,48.776575,2011
GF4S04019b,100.167,27.167,2015
GF4S14645b,13.94109894,48.81333078,2016
FMS16BI1704v2,147.01244,-42.40319,2014
FMS25422v2,22.68,66.51,2014
GF4T326otu,30.39,0.65,2018
N1793,12.2700817,55.05469893,2014
GF4S02853b,100.167,27.167,2015
GF4S04029b,101.016,24.533,2015
GF4T1540otu,41.61,43.41,2016
GF3S02322a,122.0942,50.9428,2017
S000703,-67.44908,-54.48108,2011
GF4T554otu,42.62,42.99,2015
GF4T1443otu,-88.62,47.21,2015
GF3S02203a,110.4833333,31.31666667,2014
GF4S03279b,100.167,27.167,2015
S000970,8.46667,46.63333,
FMS00466v3,8.387867,50.06262,2014
S000190,5.372778,51.125833,2009
S00D620,27.2828,57.9608,2013
GF4S17765b,138.82738,35.92715,2014
GF4S20065b,24.3231,58.3827,2014
GF4S02101b,18.854472,68.326056,2008
GF4S03934b,100.167,27.167,2015
FMS23243v2,-122.61,54.35,2008
GF4S01682b,4.96044,50.86233,2018
GF4S21853b,25.82583,57.89817,2017
FMS24723v2,-72.2078598,42.508422,2013
GF4S19918b,27.32098,58.27779,2011
FMS25418v2,22.68,66.51,2014
GF4S04047b,100.167,27.167,2015
GF4S20808b,27.089911,57.638712,2015
FMS25965v2,22.38666,58.32899,2012
GF4S02787b,100.167,27.167,2015
S000616,-60.079306,5.439917,2011
GF4S17590b,94.42694444,29.6497222,2018
FMS25244v2,15.19,63.15,2014
GF4S17520b,124.3333333,51.7,2018
GF4S20162b,27.0622,57.7368,2014
GF4T666otu,18.74,68.36,2014
FMS24960v2,14.14,60.69,2014
GF4S21305b,26.69838,58.5848,2020
FMS00595v3,8.824167,50.22667,2014
GF4S16425b,-85.37,42.38,2015
FMS17286v2,-3.558751,33.932621,2010
FMS16BI1224v2,152.426866,-28.227608,2014
GF4S16454b,-89.35,43.1333333,2015
FMS08043v3a,138.8177222,35.9173889,2017
GF4T787otu,-71.66,-40.13,2012
FMS08062v3a,138.7976944,35.9149167,2016
S009011,17.743818,66.025354,2009
GF4S17744b,138.79995,35.95834,2014
GF4T1419otu,46.99,35.43,2012
GF4S03298b,100.167,27.167,2015
FMS22929v2,-120.78,39.26,2011
FMS17661v2,97.13333333,37.35,2011
GF4S02918b,100.167,27.167,2015
GF4T57otu,-70,-4.32,2015
GF4S03067b,101.016,24.533,2015
GF3S00747a,-3.34738,36.93335,2014
N1580,8.959030055,55.01130815,2014
GF4S19914b,27.32476,58.28328,2011
S003258,-94.71467,47.375,2012
GF4S17770b,-64.86466667,-32.0725556,2014
FMS21774v2,10.238754,51.267973,2012
FMS15691v2,-21.55,74.4666667,2011
GF3S10222b,10.96,43.35,2017
GF4S20258b,23.09898,58.600973,2015
GF3S02195a,110.5,31.81666667,2014
GF4T1720otu,54.14,17.13,2019
GF4S19717b,27.269549,58.258361,2017
GF3S01748a,26.55,60.48,2014
FMS17596v2,96,33.58333333,2011
GF4S16160b,13.110873,56.700918,2014
S009117,17.807557,65.977202,2009
FMS26724v2,22.82668,58.48978,2012
GF4S14444b,16.70424253,49.27761804,2017
FMS06169v3,101.28588,21.90903,2013
N1715,10.8935071,55.73474604,2014
S005769,5.263889,51.236111,2009
GF4S20769b,25.850344,59.124614,2015
GF4T845otu,51.09,25.07,2019
GF4S21892b,15.4162678,49.9663489,2017
FMS16BI1977v2,138.116249,-35.630431,2014
GF4S03045b,101.016,24.533,2015
S008744,17.725049,66.13815,2009
GF4T1613otu,37.04,-6.18,2018
GF4S15910b,-149.53333,68.61667,2012
FMSA8F1045v2,-122.26,44.2,2012
N3685,-123.2666667,54.3333333,2014
S006165,29.58333,67.76667,2011
FMS02394v3,29.58333333,67.7666667,2013
GF4S20871b,26.932326,58.217867,2016
GF3S01425a,26.51096346,58.75619517,2016
FMS24275v2,5.63,52.25,2016
FMS23405v2,-120.35,50.88,2010
GF3S01414a,27.3776551,57.69420368,2012
FMS16BI0374v2,140.7186,-33.9569,2013
GF4S21771b,24.507,59.04086,2015
FMS24774v2,24.70361111,68.4877778,2011
N1792,12.2700817,55.05469893,2014
GF4S02693b,13.85341878,52.91126795,2011
GF4S21316b,27.28654,58.28311,2020
N2037,148.947758,-33.981005,
S000994,18.816002,68.354395,
GF4T755otu,-65.82,18.32,2011
FMS20306v2,24.17,61.51,2011
GF4S02487b,9.356606222,48.38366171,2011
FMS00278v3,14.745833,46.00556,2013
N0610,117.909,29.127,2011
S001643,14.77806,59.42367,2008
FMS16BI0344v2,138.6902,-35.27211,2013
S000676,30.39775,-19.21745,2013
FMS05344v3,113.32212,34.83114,2015
GF4S11369b,-114.1022,60.3057,2015
GF3S10302b,-0.76553,37.82781,2017
GF3S04512a,25.744052,62.230309,2019
GF4T1406otu,-149.6,68.62,2012
S003019,-119.93833,37.84261,2011
GF4T757otu,-65.73,18.32,2011
FMS08148v3a,103.1097947,25.3587595,2015
FMS17783v2,-72.95,-40.79,2013
FMS25424v2,22.57,66.54,2014
S000695,-71.4692,-40.1411,2011
GF4S20367b,26.084657,58.662933,2015
GF4S17731b,138.8133,35.92194,2014
GF4T750otu,141.17,39.88,2010
N1833,-85.4,42.4,
GF4S17448b,102.057125,29.608,2014
FMS16BI1334v2,138.678607,-34.717025,2016
GF4S21664b,25.22249,58.80407,2015
FMS24746v2,-71.3317636,42.4093993,2013
GF3S09264b,112.83,22.57,2018
GF4S02528b,10.37098081,51.22106451,2011
GF4S03210b,101.574,21.612,2015
S009318,16.6357162,49.27408339,2013
FMS25134v2,15.7,63.31,2014
FMS23161v2,-120.42,50.85,2010
GF3S05089a,118.5,32.05,2017
GF4S20675b,21.835334,58.300352,2015
N4192,130.54,31.34,2015
FMS23259v2,-122.61,54.35,2008
GF4S21182b,26.52815,57.56308,2017
FMS11922v2,-149.34,68.38,2012
GF4T339otu,11.38,-0.1,2018
GF4T1003otu,-59.63,13.33,2019
FMS26745v2,23.30707,58.54605,2012
FMS16BI1689v2,146.77098,-42.5705,2014
GF4S17631b,94.42694444,29.6497222,2018
GF4S03065b,101.016,24.533,2015
GF4S16714b,15.8,60.9666667,2011
GF4S03526b,101.574,21.612,2015
GF4S02660b,13.77802812,52.95172886,2011
FMS24085v2,124.9,41.85,2013
GF4T537otu,42.73,43.04,2015
GF4S21151b,26.92723559,58.54840721,2016
N1794,12.27018455,55.03992619,2014
GF3S06758a,128.463275,38.032124,2018
N1659,9.857507134,55.68390164,2014
GF4S21585b,26.81878,58.32802,2014
FMS23100v2,-120.28,50.93,2010
FMS25926v2,22.38694,58.32926,2012
GF4T451otu,-39,-14.16,2018
GF4S03719b,101.016,24.533,2015
FMS17365v2,-69.648175,10.002322,2009
N1609,10.47165215,56.28731419,2014
FMS24665v2,-73.9559721,41.3914827,2013
GF4S21129b,24.29544725,59.39427325,2016
GF4S13339b,4.4206,50.7512,2019
GF4S20413b,24.350368,59.320555,2015
FMS25143v2,15.7,63.31,2014
N1812,12.29951999,55.02428234,2014
GF4S21576b,22.68792,58.36637,2014
GF4S15876b,-72.1875,42.4836111,2016
FMS16BI1641v2,150.1397234,-33.32938057,2015
GF4S20131b,22.2878,57.6288,2014
N0662,117.907,29.123,2011
GF4S02978b,101.574,21.612,2015
FMS16BI1898v2,146.7409397,-43.04549934,2015
GF4S11406b,-116.5827,62.4851,2015
FMS16BI1566v2,116.14246,-32.51827,2016
GF4S13188b,4.422,50.7517,2019
GF4S20911b,26.865143,57.529058,2016
GF4T1195otu,128.22,26.72,2012
FMS16BI0220v2,115.1639167,-30.10295,2013
S000680,145.74039,-37.67784,2011
GF4S15363b,-89.35,43.1333333,2015
GF4S19870b,26.638174,58.404762,2016
FMS21830v2,10.238748,51.267749,2012
GF4T1541otu,41.69,43.45,2016
S009016,17.757837,66.161164,2009
GF3S01390a,22.248666,58.353845,2014
GF4S01196b,115.567054,33.25602,2015
FMS24630v2,-74.009257,41.419898,2013
GF4S19790b,24.93961,56.74038,2019
GF3S05701a,16.773878,49.318596,2014
GF4T495otu,-90.14,20.86,2019
FMS17347v2,-112.552224,37.113448,2010
FMS16BI1489v2,132.2222569,-30.90068195,2016
FMS24759v2,-71.3317636,42.4093993,2013
GF4S17759b,138.80739,35.92016,2014
GF4T1349otu,101.49,21.57,2014
FMS21825v2,10.224485,51.268042,2012
GF4T1043otu,144.22,-37.45,2019
FMS16BI1528v2,150.364634,-33.57884446,2015
GF3S02376a,121.4953,50.9427,2017
GF4S20452b,27.741027,58.995903,2015
N3657,-123.2666667,54.3333333,2014
FMS21740v2,10.31103,51.27151,2012
GF4S20004b,23.55,58.56,2019
FMS05354v3,117.63278,36.95022,2015
GF4T1149otu,15.43,66.66,2020
GF4S03846b,101.574,21.612,2015
FMS06322v3,-84,30.75,2014
GF4S02028b,18.849,68.328056,2008
FMS16BI0576v2,150.7536825,-35.15368962,2012
S000664,27.6624,-11.4795,2012
FMS00484v3,13.466389,48.57139,2014
GF4S20589b,23.838839,58.387113,2015
S005867,5.263889,51.236111,2011
FMS08049v3a,138.7976944,35.9149167,2016
GF4S01586b,4.986316,50.87137,2018
GF4T1237otu,76.05,32.54,2012
FMS16BI0135v2,150.6666743,-35.13674651,2012
GF4T1210otu,146.37,-42.83,2012
GF4T473otu,-49.7,-25.47,2018
GF4S20052b,27.45895,58.09875,2013
FMS10992v2,27.31,58.25,2012
GF4S20627b,26.282492,57.901044,2015
GF3S03485a,118.9,28.95,2015
FMSA8F1008v2,-105.38,39.99,2012
GF4S21281b,26.1956,58.6109,2020
GF3S08614b,1.073112856,42.59323199,2013
GF3S10288b,-1.19511,38.04628,2017
GF4S16766b,21.31631,69.51689,2013
GF4T1576otu,38.43,-4.43,2016
FMS08042v3a,138.8177222,35.9173889,2017
GF4S12598b,126.7282834,33.4780278,2015
GF4S19314b,18.77,64.50870173,2016
FMS06189v3,101.21555,21.97769,2013
S005905,5.263889,51.236111,2011
FMS08077v3a,138.7976944,35.9149167,2017
FMS16BI0081v2,150.268179,-33.652818,2014
GF4S20254b,23.089555,58.535661,2015
GF4S02065b,18.853583,68.3265,2008
GF4S21019b,23.69915748,58.66996316,2016
GF4S19737b,26.76475,57.96177,2017
FMS25306v2,22.45,66.54,2014
FMS00467v3,23.191389,40.70167,2014
FMS25002v2,14.08,60.94,2014
GF3S01419a,25.93082604,58.14298872,2016
GF4S21878b,13.4588053,49.6936806,2017
GF4S19951b,27.30979,58.2704,2011
GF4S16757b,21.318,69.51803,2013
FMS20363v2,24.17,61.51,2011
S001714,23.21667,58.66667,2011
GF4S02669b,13.63370377,53.09029365,2011
GF4S01999b,18.848083,68.330444,2008
S008802,17.737975,66.044107,2009
GF4S02680b,13.91407472,53.06013855,2011
FMS16BI0351v2,138.6038,-33.9142,2013
GF4T1121otu,24.1,54.81,2020
GF4S21643b,22.05616,58.92356,2015
S008985,17.715826,66.140629,2009
GF4S14525b,13.27369692,49.12728851,2015
GF3S02077a,115.4166667,39.95,2014
GF4S19768b,24.33792,56.65789,2019
GF4S17475b,102.010625,29.571625,2014
GF3S02297a,121.1953,50.9036,2017
GF3S02836a,13.085274,56.662709,2014
FMS23008v2,-95.15,31.11,2012
N0461,117.908,29.125,2011
S008691,17.777006,66.034394,2009
GF3S05211a,-61.741354,47.45786,2011
GF4S14531b,13.33295205,49.15317831,2015
GF3S04496a,25.734625,62.144427,2019
N0808,117.908,29.124,2011
S000771,23.54882,58.55674,2012
FMS06303v3,-84,30.75,2014
N0453,117.907,29.124,2011
GF4S03630b,101.016,24.533,2015
N0549,117.908,29.124,2011
GF4T800otu,-67.45,-54.48,2012
GF4S20594b,23.595061,58.553826,2015
FMS11021v2,27.0333,58.116,2012
GF4S15884b,-72.1875,42.4836111,2016
GF3S02345a,122.4343,50.9896,2017
GF4S02593b,10.40507395,51.10468996,2011
GF4T1389otu,15.03,-22.67,2014
S008825,17.714925,66.137601,2009
FMS16BI1617v2,118.905108,-31.845833,2016
GF4T736otu,131.56,43.1,2010
GF4S20763b,25.657685,59.153576,2015
GF3S03187a,26.5866,58.41797,2014
GF4S20942b,24.7938,59.4433,2016
S000607,46.852,-24.745,2010
GF4S21201b,23.72366,58.56145,2017
S005891,5.263889,51.236111,2011
GF4S04095b,101.016,24.533,2015
GF4S02887b,100.167,27.167,2015
FMS16BI0474v2,145.029247,-36.673214,2013
FMS16BI1041v2,143.97275,-39.65086,2013
FMS25190v2,13.96,62.66,2014
FMS17272v2,-102.455579,22.352438,2008
FMS25962v2,22.38666,58.32899,2012
GF4T1453otu,77.12,32.8,2015
GF4S19911b,25.587969,58.36562,2011
GF3S01357a,27.30075,57.43844,2015
GF4S21447b,26.4768,57.6898,2013
S008894,17.808482,65.996435,2009
FMS00304v3,23.128889,40.65889,2013
GF4S12267b,-0.849321823,39.57528206,2014
GF4S21106b,23.93453038,59.31387387,2016
S008986,17.715826,66.140629,2009
GF4S03154b,100.167,27.167,2015
GF3S05123a,1.049167,41.341111,2009
FMS19743v2,-64.8997,-23.6853,
GF3S08514b,20.184321,47.91627,2017
GF4S03177b,101.016,24.533,2015
FMS00333v3,14.1025,45.82861,2014
GF4S02453b,9.457952708,48.40133333,2011
GF4T1otu,-72.4,-0.62,2012
FMS26160v2,21.99024,58.26571,2012
FMS21817v2,10.224485,51.268042,2012
S006599,-149.53333,68.61667,2012
FMS23241v2,-122.61,54.35,2008
FMS23527v2,-121.92,52.32,2009
S008969,17.766267,66.139609,2009
FMS16BI0493v2,132.6403667,-23.25241667,2011
S000548,116.75884,-34.95216,2011
GF4S03491b,101.574,21.612,2015
GF4S03504b,100.167,27.167,2015
FMS16BI0428v2,148.3395,-42.1074,2013
N1832,-147.84,64.85,
GF3S03501a,125.24,43.93,2015
GF4T633otu,27.29,57.96,2013
GF4T165otu,101.62,3.3,2011
N3624,-123.2666667,54.3333333,2014
FMS23057v2,-95.15,31.11,2012
GF4S19839b,26.569691,58.438397,2017
N1444,10.3637338,57.62822782,2014
GF3S02125a,121.2333333,51.51666667,2014
N1491,8.91187667,57.04493901,2014
GF4S17466b,102.02985,29.58485556,2014
GF4S03604b,101.016,24.533,2015
S000497,20.94322,68.96782,2013
FMSA8F1043v2,-122.26,44.2,2012
GF4T1040otu,143.7,-38.54,2019
GF4S21945b,26.72,58.4625,2014
GF4S22054b,-70.01043333,-4.33586666,2015
FMS24194v2,5.63,52.25,2012
S000545,116.291,-34.36113,2011
FMS22741v2,-89.38,49.08,2011
GF4S03958b,100.167,27.167,2015
S006597,-149.53333,68.61667,2012
GF4S15841b,-72.1875,42.4836111,2016
FMS23921v2,-120.35,50.88,2010
FMS16BI1203v2,149.01165,-35.8748166,2014
GF4S20989b,26.32,58.988,2016
GF4S03117b,100.167,27.167,2015
GF4S17800b,-83.433849,35.047616,2013
S001702,22.76667,58.83333,2011
GF4T506otu,-91,14.78,2019
N3717,-123.2666667,54.3333333,2014
GF4T1091otu,14.21,37.99,2012
GF4T1612otu,35.82,-5.72,2018
N0540,117.909,29.124,2011
FMS08086v3a,138.7976944,35.9149167,2017
GF4S14359b,16.63047943,49.30907172,2017
GF4S14446b,16.71767847,49.27898345,2016
GF3S02135a,111.3,29.65,2014
FMS11043v2,26.433,58.1833,2012
FMS16BI0311v2,151.07478,-26.87469,2013
FMS17283v2,-3.638859,34.473045,2010
GF3S09248b,112.83,22.57,2018
GF4S11401b,-116.4284,62.5466,2015
FMS16BI0203v2,138.5673,-31.32774,2013
S00D609,26.5578,57.671,2013
GF4T70otu,-51.46,-1.74,2015
GF4S13132b,4.4633,50.8133,2019
S009129,17.871057,65.945096,2009
GF4T1025otu,90.97,30.77,2019
S00D558,21.7,61.8,2011
GF4S20369b,25.231659,58.279915,2015
S005242,13.92832556,52.90097652,2011
GF4S19816b,26.76525,57.96056,2017
GF4S21011b,23.25202218,58.99896669,2016
FMS26517v2,23.30633,58.54681,2012
N1578,8.959030055,55.01130815,2014
FMS16BI1688v2,146.77292,-42.57264,2014
FMS19505v2,112.1647833,42.08951667,2015
GF4T1667otu,28.76,-2.31,2018
GF4S17659b,138.79847,35.95949,2014
FMS23227v2,-120.42,50.85,2010
FMS24945v2,14.42,61.48,2014
GF4S19670b,26.11451,58.65938,2017
GF4S14179b,8.716666667,47.05,2014
FMS23084v2,-120.28,50.93,2010
S008979,17.715826,66.140629,2009
GF4S02590b,10.35859032,51.13952828,2011
S000792,130.68873,42.74177,2010
FMS23591v2,-126.31,52.32,2008
GF4T656otu,18.83,67.88,2014
GF4T1473otu,74.49,42.56,2015
GF3S02181a,108.45,33.43333333,2014
GF4T651otu,17.49,67.6,2014
N0533,117.91,29.123,2011
FMS06178v3,101.21313,21.9167,2013
FMS16BI0355v2,139.0061,-34.57692,2013
GF4S20738b,25.428926,59.163261,2015
GF4S20550b,22.466148,58.720225,2015
S000745,-4.3333,56.6769,2011
GF4S02572b,10.25815169,51.36616394,2011
GF4S21244b,26.2665,59.2348,2020
GF4S21946b,26.72,58.4625,2014
FMS9556v2,13.85525968,48.77659627,2011
N3605,-123.2666667,54.3333333,2014
GF4S04090b,100.167,27.167,2015
FMS20347v2,24.17,61.51,2011
GF4S04076b,100.167,27.167,2015
S009030,17.846592,65.954818,2009
FMS16BI0327v2,131.0738,-25.3311,2012
GF4S19293b,16.33,61.86122121,2016
GF4S20457b,26.761667,58.667759,2015
GF4S03397b,101.574,21.612,2015
GF3S02388a,121.7937,51.0133,2017
FMS23295v2,-122.61,54.35,2008
GF3S06723a,128.463275,38.032124,2018
S001536,127.03333,46.1,2012
GF4S03891b,101.016,24.533,2015
FMS24954v2,14.42,61.48,2014
S005948,13.617667,49.045967,2012
FMS12386v2,10.24095787,51.26387813,2011
N0902,-83.96,35.84,2014
FMS20308v2,24.17,61.51,2011
GF4T348otu,92.37,26.13,2018
GF3S02071a,115.4333333,39.95,2014
FMS17697v2,92.1,33.71666667,2011
GF4S11423b,-116.4698,62.5208,2015
S00D566,21.7,61.8,2011
GF4S15336b,-85.37,42.38,2015
S000498,18.47499,69.55089,2013
GF3S01334a,25.45529,58.33807,2016
GF3S02101a,128.15,42.18333333,2014
GF4S12248b,-0.59989226,39.81206231,2014
GF4S03199b,101.574,21.612,2015
S008922,17.737975,66.044107,2009
GF4S13178b,4.4239,50.7503,2019
FMS15718v2,88.93777778,32.51527778,2011
GF4S20066b,24.3231,58.3827,2014
GF4T58otu,-70,-4.32,2015
GF4S20068b,24.2876,59.3994,2014
GF4T505otu,-90.88,14.52,2019
FMS16BI1921v2,146.6542886,-43.09507123,2013
GF3S02186a,108.45,33.43333333,2014
GF4S03055b,101.016,24.533,2015
GF4S13172b,4.4629,50.8132,2019
FMSA8F1075v2,-122.26,44.2,2012
GF4T959otu,11.5,46.41,2019
GF4S19925b,27.3335,58.26945,2011
FMS16BI0528v2,121.0622833,-30.4051,2011
GF4S12235b,-0.444439787,39.89162346,2014
GF3S05736a,14.70785875,48.66318166,2015
FMS24788v2,24.70361111,68.4877778,2011
GF4S01967b,-72.1875,42.4836111,2016
FMS21695v2,10.31103,51.27151,2012
GF4S02546b,10.34153521,51.11620269,2011
FMS11967v2,129.23,35.812778,2011
FMS16BI0337v2,132.2710697,-13.55388091,2013
GF3S05767a,14.70370355,48.66751012,2015
FMS11048v2,26.433,58.1833,2012
GF4T1520otu,-59.54,-51.63,2016
FMS00431v3,23.200556,41.66611,2014
FMS16BI0469v2,148.7965833,-35.42385,2013
N0652,117.909,29.125,2011
N0454,117.907,29.124,2011
GF3S04516a,25.744052,62.230309,2019
N3694,-123.2666667,54.3333333,2015
GF4S11512b,-114.227,60.3769,2015
GF3S08408b,7.416666667,60.55,
GF4S13356b,4.4017,50.7467,2019
FMS24988v2,14.29,61.19,2014
GF4S20724b,26.999301,57.625778,2015
GF4T201otu,98.44,18.51,2014
GF4S21021b,23.67499816,58.73505869,2016
GF4S19859b,26.70184,58.23053,2017
GF4S02871b,100.167,27.167,2015
S008879,17.846592,65.954818,2009
FMS25242v2,15.19,63.15,2014
FMS23583v2,-126.31,52.32,2008
FMS17232v2,-71.244902,-29.311377,2009
N3681,-123.2666667,54.3333333,2014
S000520,18.86423,69.48389,2013
GF4S19713b,27.00387,58.57532,2017
GF4S03540b,101.016,24.533,2015
FMS22912v2,-83.37,46.42,2011
FMS16BI0126v2,130.794355,-13.179121,
GF3S00744a,-3.34748,36.93338,2014
GF3S01345a,26.43655,58.71484,2016
S008856,17.84593,65.955791,2009
GF4S17825b,-83.47651,35.56452,2013
S000741,119.43606,30.33524,2011
GF4S21319b,27.28492,58.28396,2020
GF4T278otu,-122.13,42.98,2016
GF4T173otu,24.79,70.15,2019
FMS17238v2,-71.585444,-31.199813,2007
GF4S21541b,22.52195,58.49267,2012
GF4S19271b,19.11,65.13255426,2016
S008851,17.871057,65.945096,2009
GF4S20798b,26.79703,59.001027,2015
S00D493,27.3247,58.27508,2011
GF4T513otu,23.29,69.99,2019
GF4S19626b,26.79088,58.09323,2013
S000511,13.47508,49.01738,2011
FMS08066v3a,138.7976944,35.9149167,2016
GF4S21529b,14.1581039,50.4533344,2017
GF4S09988b,143.36,42.87,2015
GF4T289otu,-83.71,22.54,2017
FMS08219v3a,109.2997346,36.3258241,2015
FMSA8F1064v2,-79.85,9.15,2012
GF4S20107b,26.665,58.3611,2014
FMS22803v2,-122.61,54.35,2008
GF4T459otu,-41.29,-21.2,2018
GF3S02828a,13.110873,56.700918,2014
GF4S14350b,16.61782192,49.30769876,2016
GF4S02657b,13.85657868,52.97473349,2011
GF4S21634b,23.09454,58.75463,2015
FMS24991v2,14.29,61.19,2014
GF4S20441b,24.91857,59.096977,2015
FMS08041v3a,138.8177222,35.9173889,2017
GF3S01431a,25.27921329,59.47013283,2016
GF4S19845b,26.54341,58.430373,2016
GF4T155otu,132.75,-12.76,2011
FMS26448v2,22.44009,58.2402,2012
FMS25259v2,15.29,63.18,2014
GF4S20031b,22.47637,58.35784,2013
